Comuna,Poblacion,date,cases,diff_cases
Pelarco,9083.0,2021-08-27,879.0,0.0
Pelarco,9083.0,2021-08-30,879.0,0.0
Pelarco,9083.0,2021-09-03,879.0,0.0
Pelarco,9083.0,2021-09-06,879.0,0.0
Pelarco,9083.0,2021-09-10,879.0,0.0
Pelarco,9083.0,2021-09-13,879.0,0.0
Pelluhue,8092.0,2020-04-13,1.0,1.0
Pelluhue,8092.0,2020-04-15,1.0,0.0
Pelluhue,8092.0,2020-04-17,1.0,0.0
Pelluhue,8092.0,2020-04-20,1.0,0.0
Pelluhue,8092.0,2020-04-24,2.0,1.0
Pelluhue,8092.0,2020-04-27,2.0,0.0
Pelluhue,8092.0,2020-05-01,2.0,0.0
Pelluhue,8092.0,2020-05-04,2.0,0.0
Pelluhue,8092.0,2020-05-08,2.0,0.0
Pelluhue,8092.0,2020-05-11,2.0,0.0
Pelluhue,8092.0,2020-05-15,5.0,3.0
Pelluhue,8092.0,2020-05-18,7.0,2.0
Pelluhue,8092.0,2020-05-22,10.0,3.0
Pelluhue,8092.0,2020-05-25,10.0,0.0
Pelluhue,8092.0,2020-05-29,10.0,0.0
Pelluhue,8092.0,2020-06-01,10.0,0.0
Pelluhue,8092.0,2020-06-05,12.0,2.0
Pelluhue,8092.0,2020-06-08,12.0,0.0
Pelluhue,8092.0,2020-06-12,30.0,18.0
Pelluhue,8092.0,2020-06-15,32.0,2.0
Pelluhue,8092.0,2020-06-19,47.0,15.0
Pelluhue,8092.0,2020-06-23,51.0,4.0
Pelluhue,8092.0,2020-06-28,55.0,4.0
Pelluhue,8092.0,2020-07-01,55.0,0.0
Pelluhue,8092.0,2020-07-05,57.0,2.0
Pelluhue,8092.0,2020-07-10,59.0,2.0
Pelluhue,8092.0,2020-07-13,60.0,1.0
Pelluhue,8092.0,2020-07-17,60.0,0.0
Pelluhue,8092.0,2020-07-20,60.0,0.0
Pelluhue,8092.0,2020-07-24,63.0,3.0
Pelluhue,8092.0,2020-07-27,65.0,2.0
Pelluhue,8092.0,2020-07-31,68.0,3.0
Pelluhue,8092.0,2020-08-03,69.0,1.0
Pelluhue,8092.0,2020-08-07,69.0,0.0
Pelluhue,8092.0,2020-08-10,72.0,3.0
Pelluhue,8092.0,2020-08-14,75.0,3.0
Pelluhue,8092.0,2020-08-17,78.0,3.0
Pelluhue,8092.0,2020-08-21,80.0,2.0
Pelluhue,8092.0,2020-08-24,91.0,11.0
Pelluhue,8092.0,2020-08-28,97.0,6.0
Pelluhue,8092.0,2020-08-31,98.0,1.0
Pelluhue,8092.0,2020-09-04,98.0,0.0
Pelluhue,8092.0,2020-09-07,100.0,2.0
Pelluhue,8092.0,2020-09-11,101.0,1.0
Pelluhue,8092.0,2020-09-14,102.0,1.0
Pelluhue,8092.0,2020-09-18,102.0,0.0
Pelluhue,8092.0,2020-09-21,102.0,0.0
Pelluhue,8092.0,2020-09-25,102.0,0.0
Pelluhue,8092.0,2020-09-28,105.0,3.0
Pelluhue,8092.0,2020-10-02,110.0,5.0
Pelluhue,8092.0,2020-10-05,110.0,0.0
Pelluhue,8092.0,2020-10-09,117.0,7.0
Pelluhue,8092.0,2020-10-12,117.0,0.0
Pelluhue,8092.0,2020-10-16,118.0,1.0
Pelluhue,8092.0,2020-10-19,121.0,3.0
Pelluhue,8092.0,2020-10-24,122.0,1.0
Pelluhue,8092.0,2020-10-26,125.0,3.0
Pelluhue,8092.0,2020-10-30,126.0,1.0
Pelluhue,8092.0,2020-11-02,127.0,1.0
Pelluhue,8092.0,2020-11-06,128.0,1.0
Pelluhue,8092.0,2020-11-09,129.0,1.0
Pelluhue,8092.0,2020-11-13,130.0,1.0
Pelluhue,8092.0,2020-11-16,130.0,0.0
Pelluhue,8092.0,2020-11-20,131.0,1.0
Pelluhue,8092.0,2020-11-23,131.0,0.0
Pelluhue,8092.0,2020-11-27,132.0,1.0
Pelluhue,8092.0,2020-11-30,132.0,0.0
Pelluhue,8092.0,2020-12-04,132.0,0.0
Pelluhue,8092.0,2020-12-07,132.0,0.0
Pelluhue,8092.0,2020-12-11,132.0,0.0
Pelluhue,8092.0,2020-12-14,132.0,0.0
Pelluhue,8092.0,2020-12-18,133.0,1.0
Pelluhue,8092.0,2020-12-21,134.0,1.0
Pelluhue,8092.0,2020-12-25,137.0,3.0
Pelluhue,8092.0,2020-12-28,140.0,3.0
Pelluhue,8092.0,2021-01-01,143.0,3.0
Pelluhue,8092.0,2021-01-04,146.0,3.0
Pelluhue,8092.0,2021-01-08,155.0,9.0
Pelluhue,8092.0,2021-01-11,157.0,2.0
Pelluhue,8092.0,2021-01-15,168.0,11.0
Pelluhue,8092.0,2021-01-18,171.0,3.0
Pelluhue,8092.0,2021-01-22,178.0,7.0
Pelluhue,8092.0,2021-01-25,185.0,7.0
Pelluhue,8092.0,2021-01-29,188.0,3.0
Pelluhue,8092.0,2021-02-01,190.0,2.0
Pelluhue,8092.0,2021-02-05,191.0,1.0
Pelluhue,8092.0,2021-02-08,205.0,14.0
Pelluhue,8092.0,2021-02-12,212.0,7.0
Pelluhue,8092.0,2021-02-15,216.0,4.0
Pelluhue,8092.0,2021-02-19,218.0,2.0
Pelluhue,8092.0,2021-02-22,227.0,9.0
Pelluhue,8092.0,2021-02-26,236.0,9.0
Pelluhue,8092.0,2021-03-01,243.0,7.0
Pelluhue,8092.0,2021-03-05,251.0,8.0
Pelluhue,8092.0,2021-03-08,263.0,12.0
Pelluhue,8092.0,2021-03-12,280.0,17.0
Pelluhue,8092.0,2021-03-15,283.0,3.0
Pelluhue,8092.0,2021-03-19,290.0,7.0
Pelluhue,8092.0,2021-03-22,293.0,3.0
Pelluhue,8092.0,2021-03-26,319.0,26.0
Pelluhue,8092.0,2021-03-29,333.0,14.0
Pelluhue,8092.0,2021-04-02,334.0,1.0
Pelluhue,8092.0,2021-04-05,340.0,6.0
Pelluhue,8092.0,2021-04-09,346.0,6.0
Pelluhue,8092.0,2021-04-12,350.0,4.0
Pelluhue,8092.0,2021-04-16,361.0,11.0
Pelluhue,8092.0,2021-04-19,375.0,14.0
Pelluhue,8092.0,2021-04-23,395.0,20.0
Pelluhue,8092.0,2021-04-26,401.0,6.0
Pelluhue,8092.0,2021-04-30,409.0,8.0
Pelluhue,8092.0,2021-05-03,413.0,4.0
Pelluhue,8092.0,2021-05-07,416.0,3.0
Pelluhue,8092.0,2021-05-10,418.0,2.0
Pelluhue,8092.0,2021-05-14,420.0,2.0
Pelluhue,8092.0,2021-05-17,430.0,10.0
Pelluhue,8092.0,2021-05-21,441.0,11.0
Pelluhue,8092.0,2021-05-24,445.0,4.0
Pelluhue,8092.0,2021-05-28,454.0,9.0
Pelluhue,8092.0,2021-05-31,468.0,14.0
Pelluhue,8092.0,2021-06-04,488.0,20.0
Pelluhue,8092.0,2021-06-07,522.0,34.0
Pelluhue,8092.0,2021-06-11,549.0,27.0
Pelluhue,8092.0,2021-06-14,569.0,20.0
Pelluhue,8092.0,2021-06-18,582.0,13.0
Pelluhue,8092.0,2021-06-21,603.0,21.0
Pelluhue,8092.0,2021-06-25,614.0,11.0
Pelluhue,8092.0,2021-06-28,640.0,26.0
Pelluhue,8092.0,2021-07-02,649.0,9.0
Pelluhue,8092.0,2021-07-05,661.0,12.0
Pelluhue,8092.0,2021-07-09,669.0,8.0
Pelluhue,8092.0,2021-07-12,673.0,4.0
Pelluhue,8092.0,2021-07-16,676.0,3.0
Pelluhue,8092.0,2021-07-19,677.0,1.0
Pelluhue,8092.0,2021-07-23,680.0,3.0
Pelluhue,8092.0,2021-07-26,683.0,3.0
Pelluhue,8092.0,2021-07-30,684.0,1.0
Pelluhue,8092.0,2021-08-02,684.0,0.0
Pelluhue,8092.0,2021-08-06,686.0,2.0
Pelluhue,8092.0,2021-08-09,687.0,1.0
Pelluhue,8092.0,2021-08-13,694.0,7.0
Pelluhue,8092.0,2021-08-16,694.0,0.0
Pelluhue,8092.0,2021-08-20,698.0,4.0
Pelluhue,8092.0,2021-08-23,710.0,12.0
Pelluhue,8092.0,2021-08-27,715.0,5.0
Pelluhue,8092.0,2021-08-30,721.0,6.0
Pelluhue,8092.0,2021-09-03,725.0,4.0
Pelluhue,8092.0,2021-09-06,725.0,0.0
Pelluhue,8092.0,2021-09-10,725.0,0.0
Pelluhue,8092.0,2021-09-13,725.0,0.0
Pemuco,8639.0,2020-04-13,4.0,4.0
Pemuco,8639.0,2020-04-15,4.0,0.0
Pemuco,8639.0,2020-04-17,4.0,0.0
Pemuco,8639.0,2020-04-20,5.0,1.0
Pemuco,8639.0,2020-04-24,5.0,0.0
Pemuco,8639.0,2020-04-27,6.0,1.0
Pemuco,8639.0,2020-05-01,6.0,0.0
Pemuco,8639.0,2020-05-04,6.0,0.0
Pemuco,8639.0,2020-05-08,6.0,0.0
Pemuco,8639.0,2020-05-11,7.0,1.0
Pemuco,8639.0,2020-05-15,9.0,2.0
Pemuco,8639.0,2020-05-18,10.0,1.0
Pemuco,8639.0,2020-05-22,10.0,0.0
Pemuco,8639.0,2020-05-25,10.0,0.0
Pemuco,8639.0,2020-05-29,11.0,1.0
Pemuco,8639.0,2020-06-01,11.0,0.0
Pemuco,8639.0,2020-06-05,15.0,4.0
Pemuco,8639.0,2020-06-08,16.0,1.0
Pemuco,8639.0,2020-06-12,16.0,0.0
Pemuco,8639.0,2020-06-15,20.0,4.0
Pemuco,8639.0,2020-06-19,49.0,29.0
Pemuco,8639.0,2020-06-23,71.0,22.0
Pemuco,8639.0,2020-06-28,74.0,3.0
Pemuco,8639.0,2020-07-01,76.0,2.0
Pemuco,8639.0,2020-07-05,85.0,9.0
Pemuco,8639.0,2020-07-10,90.0,5.0
Pemuco,8639.0,2020-07-13,95.0,5.0
Pemuco,8639.0,2020-07-17,98.0,3.0
Pemuco,8639.0,2020-07-20,100.0,2.0
Pemuco,8639.0,2020-07-24,102.0,2.0
Pemuco,8639.0,2020-07-27,102.0,0.0
Pemuco,8639.0,2020-07-31,103.0,1.0
Pemuco,8639.0,2020-08-03,103.0,0.0
Pemuco,8639.0,2020-08-07,104.0,1.0
Pemuco,8639.0,2020-08-10,105.0,1.0
Pemuco,8639.0,2020-08-14,105.0,0.0
Pemuco,8639.0,2020-08-17,105.0,0.0
Pemuco,8639.0,2020-08-21,105.0,0.0
Pemuco,8639.0,2020-08-24,110.0,5.0
Pemuco,8639.0,2020-08-28,115.0,5.0
Pemuco,8639.0,2020-08-31,119.0,4.0
Pemuco,8639.0,2020-09-04,124.0,5.0
Pemuco,8639.0,2020-09-07,124.0,0.0
Pemuco,8639.0,2020-09-11,129.0,5.0
Pemuco,8639.0,2020-09-14,134.0,5.0
Pemuco,8639.0,2020-09-18,144.0,10.0
Pemuco,8639.0,2020-09-21,146.0,2.0
Pemuco,8639.0,2020-09-25,149.0,3.0
Pemuco,8639.0,2020-09-28,150.0,1.0
Pemuco,8639.0,2020-10-02,150.0,0.0
Pemuco,8639.0,2020-10-05,150.0,0.0
Pemuco,8639.0,2020-10-09,151.0,1.0
Pemuco,8639.0,2020-10-12,151.0,0.0
Pemuco,8639.0,2020-10-16,151.0,0.0
Pemuco,8639.0,2020-10-19,153.0,2.0
Pemuco,8639.0,2020-10-24,156.0,3.0
Pemuco,8639.0,2020-10-26,156.0,0.0
Pemuco,8639.0,2020-10-30,159.0,3.0
Pemuco,8639.0,2020-11-02,159.0,0.0
Pemuco,8639.0,2020-11-06,159.0,0.0
Pemuco,8639.0,2020-11-09,161.0,2.0
Pemuco,8639.0,2020-11-13,162.0,1.0
Pemuco,8639.0,2020-11-16,164.0,2.0
Pemuco,8639.0,2020-11-20,167.0,3.0
Pemuco,8639.0,2020-11-23,168.0,1.0
Pemuco,8639.0,2020-11-27,168.0,0.0
Pemuco,8639.0,2020-11-30,169.0,1.0
Pemuco,8639.0,2020-12-04,173.0,4.0
Pemuco,8639.0,2020-12-07,177.0,4.0
Pemuco,8639.0,2020-12-11,180.0,3.0
Pemuco,8639.0,2020-12-14,183.0,3.0
Pemuco,8639.0,2020-12-21,184.0,2.0
Pemuco,8639.0,2020-12-25,189.0,5.0
Pemuco,8639.0,2020-12-28,190.0,1.0
Pemuco,8639.0,2021-01-01,192.0,2.0
Pemuco,8639.0,2021-01-04,196.0,4.0
Pemuco,8639.0,2021-01-08,197.0,1.0
Pemuco,8639.0,2021-01-11,200.0,3.0
Pemuco,8639.0,2021-01-15,202.0,2.0
Pemuco,8639.0,2021-01-18,206.0,4.0
Pemuco,8639.0,2021-01-22,209.0,3.0
Pemuco,8639.0,2021-01-25,211.0,2.0
Pemuco,8639.0,2021-01-29,218.0,7.0
Pemuco,8639.0,2021-02-01,220.0,2.0
Pemuco,8639.0,2021-02-05,224.0,4.0
Pemuco,8639.0,2021-02-08,226.0,2.0
Pemuco,8639.0,2021-02-12,227.0,1.0
Pemuco,8639.0,2021-02-15,232.0,5.0
Pemuco,8639.0,2021-02-19,236.0,4.0
Pemuco,8639.0,2021-02-22,243.0,7.0
Pemuco,8639.0,2021-02-26,265.0,22.0
Pemuco,8639.0,2021-03-01,272.0,7.0
Pemuco,8639.0,2021-03-05,277.0,5.0
Pemuco,8639.0,2021-03-08,281.0,4.0
Pemuco,8639.0,2021-03-12,285.0,4.0
Pemuco,8639.0,2021-03-15,286.0,1.0
Pemuco,8639.0,2021-03-19,289.0,3.0
Pemuco,8639.0,2021-03-22,290.0,1.0
Pemuco,8639.0,2021-03-26,295.0,5.0
Pemuco,8639.0,2021-03-29,298.0,3.0
Pemuco,8639.0,2021-04-02,314.0,16.0
Pemuco,8639.0,2021-04-05,319.0,5.0
Pemuco,8639.0,2021-04-09,337.0,18.0
Pemuco,8639.0,2021-04-12,359.0,22.0
Pemuco,8639.0,2021-04-16,377.0,18.0
Pemuco,8639.0,2021-04-19,391.0,14.0
Pemuco,8639.0,2021-04-23,416.0,25.0
Pemuco,8639.0,2021-04-26,433.0,17.0
Pemuco,8639.0,2021-04-30,450.0,17.0
Pemuco,8639.0,2021-05-03,464.0,14.0
Pemuco,8639.0,2021-05-07,480.0,16.0
Pemuco,8639.0,2021-05-10,496.0,16.0
Pemuco,8639.0,2021-05-14,515.0,19.0
Pemuco,8639.0,2021-05-17,529.0,14.0
Pemuco,8639.0,2021-05-21,543.0,14.0
Pemuco,8639.0,2021-05-24,555.0,12.0
Pemuco,8639.0,2021-05-28,582.0,27.0
Pemuco,8639.0,2021-05-31,597.0,15.0
Pemuco,8639.0,2021-06-04,612.0,15.0
Pemuco,8639.0,2021-06-07,620.0,8.0
Pemuco,8639.0,2021-06-11,628.0,8.0
Pemuco,8639.0,2021-06-14,642.0,14.0
Pemuco,8639.0,2021-06-18,658.0,16.0
Pemuco,8639.0,2021-06-21,669.0,11.0
Pemuco,8639.0,2021-06-25,682.0,13.0
Pemuco,8639.0,2021-06-28,696.0,14.0
Pemuco,8639.0,2021-07-02,711.0,15.0
Pemuco,8639.0,2021-07-05,718.0,7.0
Pemuco,8639.0,2021-07-09,728.0,10.0
Pemuco,8639.0,2021-07-12,731.0,3.0
Pemuco,8639.0,2021-07-16,731.0,0.0
Pemuco,8639.0,2021-07-19,731.0,0.0
Pemuco,8639.0,2021-07-23,731.0,0.0
Pemuco,8639.0,2021-07-26,731.0,0.0
Pemuco,8639.0,2021-07-30,731.0,0.0
Pemuco,8639.0,2021-08-02,731.0,0.0
Pemuco,8639.0,2021-08-06,731.0,0.0
Pemuco,8639.0,2021-08-09,735.0,4.0
Pemuco,8639.0,2021-08-13,740.0,5.0
Pemuco,8639.0,2021-08-16,744.0,4.0
Pemuco,8639.0,2021-08-23,743.0,0.0
Pemuco,8639.0,2021-08-27,743.0,0.0
Pemuco,8639.0,2021-08-30,743.0,0.0
Pemuco,8639.0,2021-09-03,743.0,0.0
Pemuco,8639.0,2021-09-06,747.0,4.0
Pemuco,8639.0,2021-09-10,753.0,6.0
Pemuco,8639.0,2021-09-13,754.0,1.0
Penaflor,101058.0,2020-04-01,13.0,13.0
Penaflor,101058.0,2020-04-03,13.0,0.0
Penaflor,101058.0,2020-04-06,18.0,5.0
Penaflor,101058.0,2020-04-08,18.0,0.0
Penaflor,101058.0,2020-04-10,20.0,2.0
Penaflor,101058.0,2020-04-13,25.0,5.0
Penaflor,101058.0,2020-04-15,26.0,1.0
Penaflor,101058.0,2020-04-17,29.0,3.0
Penaflor,101058.0,2020-04-20,35.0,6.0
Penaflor,101058.0,2020-04-24,44.0,9.0
Penaflor,101058.0,2020-04-27,51.0,7.0
Penaflor,101058.0,2020-05-01,67.0,16.0
Penaflor,101058.0,2020-05-04,76.0,9.0
Penaflor,101058.0,2020-05-08,87.0,11.0
Penaflor,101058.0,2020-05-11,102.0,15.0
Penaflor,101058.0,2020-05-15,130.0,28.0
Penaflor,101058.0,2020-05-18,155.0,25.0
Penaflor,101058.0,2020-05-22,222.0,67.0
Penaflor,101058.0,2020-05-25,274.0,52.0
Penaflor,101058.0,2020-05-29,363.0,89.0
Penaflor,101058.0,2020-06-01,446.0,83.0
Penaflor,101058.0,2020-06-05,574.0,128.0
Penaflor,101058.0,2020-06-08,674.0,100.0
Penaflor,101058.0,2020-06-12,831.0,157.0
Penaflor,101058.0,2020-06-15,1006.0,175.0
Penaflor,101058.0,2020-06-19,1544.0,538.0
Penaflor,101058.0,2020-06-23,1806.0,262.0
Penaflor,101058.0,2020-06-28,2117.0,311.0
Penaflor,101058.0,2020-07-01,2178.0,61.0
Penaflor,101058.0,2020-07-05,2325.0,147.0
Penaflor,101058.0,2020-07-10,2437.0,112.0
Penaflor,101058.0,2020-07-13,2516.0,79.0
Penaflor,101058.0,2020-07-17,2648.0,132.0
Penaflor,101058.0,2020-07-20,2663.0,15.0
Penaflor,101058.0,2020-07-24,2721.0,58.0
Penaflor,101058.0,2020-07-27,2753.0,32.0
Penaflor,101058.0,2020-07-31,2789.0,36.0
Penaflor,101058.0,2020-08-03,2798.0,9.0
Penaflor,101058.0,2020-08-07,2832.0,34.0
Penaflor,101058.0,2020-08-10,2854.0,22.0
Penaflor,101058.0,2020-08-14,2889.0,35.0
Penaflor,101058.0,2020-08-17,2915.0,26.0
Penaflor,101058.0,2020-08-21,2974.0,59.0
Penaflor,101058.0,2020-08-24,3008.0,34.0
Penaflor,101058.0,2020-08-28,3060.0,52.0
Penaflor,101058.0,2020-08-31,3086.0,26.0
Penaflor,101058.0,2020-09-04,3113.0,27.0
Penaflor,101058.0,2020-09-07,3126.0,13.0
Penaflor,101058.0,2020-09-11,3151.0,25.0
Penaflor,101058.0,2020-09-14,3162.0,11.0
Penaflor,101058.0,2020-09-18,3180.0,18.0
Penaflor,101058.0,2020-09-21,3195.0,15.0
Penaflor,101058.0,2020-09-25,3218.0,23.0
Penaflor,101058.0,2020-09-28,3233.0,15.0
Penaflor,101058.0,2020-10-02,3257.0,24.0
Penaflor,101058.0,2020-10-05,3271.0,14.0
Penaflor,101058.0,2020-10-09,3296.0,25.0
Penaflor,101058.0,2020-10-12,3321.0,25.0
Penaflor,101058.0,2020-10-16,3347.0,26.0
Penaflor,101058.0,2020-10-19,3357.0,10.0
Penaflor,101058.0,2020-10-24,3370.0,13.0
Penaflor,101058.0,2020-10-26,3372.0,2.0
Penaflor,101058.0,2020-10-30,3390.0,18.0
Penaflor,101058.0,2020-11-02,3405.0,15.0
Penaflor,101058.0,2020-11-06,3424.0,19.0
Penaflor,101058.0,2020-11-09,3435.0,11.0
Penaflor,101058.0,2020-11-13,3452.0,17.0
Penaflor,101058.0,2020-11-16,3460.0,8.0
Penaflor,101058.0,2020-11-20,3470.0,10.0
Penaflor,101058.0,2020-11-23,3480.0,10.0
Penaflor,101058.0,2020-11-27,3501.0,21.0
Penaflor,101058.0,2020-11-30,3526.0,25.0
Penaflor,101058.0,2020-12-04,3542.0,16.0
Penaflor,101058.0,2020-12-07,3548.0,6.0
Penaflor,101058.0,2020-12-11,3565.0,17.0
Penaflor,101058.0,2020-12-14,3575.0,10.0
Penaflor,101058.0,2020-12-18,3592.0,17.0
Penaflor,101058.0,2020-12-21,3608.0,16.0
Penaflor,101058.0,2020-12-25,3622.0,14.0
Penaflor,101058.0,2020-12-28,3630.0,8.0
Penaflor,101058.0,2021-01-01,3652.0,22.0
Penaflor,101058.0,2021-01-04,3674.0,22.0
Penaflor,101058.0,2021-01-08,3708.0,34.0
Penaflor,101058.0,2021-01-11,3732.0,24.0
Penaflor,101058.0,2021-01-15,3759.0,27.0
Penaflor,101058.0,2021-01-18,3789.0,30.0
Penaflor,101058.0,2021-01-22,3834.0,45.0
Penaflor,101058.0,2021-01-25,3858.0,24.0
Penaflor,101058.0,2021-01-29,3891.0,33.0
Penaflor,101058.0,2021-02-01,3918.0,27.0
Penaflor,101058.0,2021-02-05,3936.0,18.0
Penaflor,101058.0,2021-02-08,3964.0,28.0
Penaflor,101058.0,2021-02-12,3999.0,35.0
Penaflor,101058.0,2021-02-15,4024.0,25.0
Penaflor,101058.0,2021-02-19,4064.0,40.0
Penaflor,101058.0,2021-02-22,4092.0,28.0
Penaflor,101058.0,2021-02-26,4145.0,53.0
Penaflor,101058.0,2021-03-01,4194.0,49.0
Penaflor,101058.0,2021-03-05,4265.0,71.0
Penaflor,101058.0,2021-03-08,4332.0,67.0
Penaflor,101058.0,2021-03-12,4461.0,129.0
Penaflor,101058.0,2021-03-15,4549.0,88.0
Penaflor,101058.0,2021-03-19,4731.0,182.0
Penaflor,101058.0,2021-03-22,4804.0,73.0
Penaflor,101058.0,2021-03-26,4898.0,94.0
Penaflor,101058.0,2021-03-29,4995.0,97.0
Penaflor,101058.0,2021-04-02,5120.0,125.0
Penaflor,101058.0,2021-04-05,5238.0,118.0
Penaflor,101058.0,2021-04-09,5403.0,165.0
Penaflor,101058.0,2021-04-12,5516.0,113.0
Penaflor,101058.0,2021-04-16,5687.0,171.0
Penaflor,101058.0,2021-04-19,5800.0,113.0
Penaflor,101058.0,2021-04-23,5917.0,117.0
Penaflor,101058.0,2021-04-26,6017.0,100.0
Penaflor,101058.0,2021-04-30,6156.0,139.0
Penaflor,101058.0,2021-05-03,6230.0,74.0
Penaflor,101058.0,2021-05-07,6357.0,127.0
Penaflor,101058.0,2021-05-10,6469.0,112.0
Penaflor,101058.0,2021-05-14,6610.0,141.0
Penaflor,101058.0,2021-05-17,6725.0,115.0
Penaflor,101058.0,2021-05-21,6903.0,178.0
Penaflor,101058.0,2021-05-24,6997.0,94.0
Penaflor,101058.0,2021-05-28,7229.0,232.0
Penaflor,101058.0,2021-05-31,7387.0,158.0
Penaflor,101058.0,2021-06-04,7592.0,205.0
Penaflor,101058.0,2021-06-07,7773.0,181.0
Penaflor,101058.0,2021-06-11,7965.0,192.0
Penaflor,101058.0,2021-06-14,8129.0,164.0
Penaflor,101058.0,2021-06-18,8335.0,206.0
Penaflor,101058.0,2021-06-21,8453.0,118.0
Penaflor,101058.0,2021-06-25,8568.0,115.0
Penaflor,101058.0,2021-06-28,8683.0,115.0
Penaflor,101058.0,2021-07-02,8775.0,92.0
Penaflor,101058.0,2021-07-05,8840.0,65.0
Penaflor,101058.0,2021-07-09,8927.0,87.0
Penaflor,101058.0,2021-07-12,8971.0,44.0
Penaflor,101058.0,2021-07-16,9023.0,52.0
Penaflor,101058.0,2021-07-19,9048.0,25.0
Penaflor,101058.0,2021-07-23,9089.0,41.0
Penaflor,101058.0,2021-07-26,9105.0,16.0
Penaflor,101058.0,2021-07-30,9141.0,36.0
Penaflor,101058.0,2021-08-02,9168.0,27.0
Penaflor,101058.0,2021-08-06,9202.0,34.0
Penaflor,101058.0,2021-08-09,9226.0,24.0
Penaflor,101058.0,2021-08-13,9259.0,33.0
Penaflor,101058.0,2021-08-16,9287.0,28.0
Penaflor,101058.0,2021-08-20,9309.0,22.0
Penaflor,101058.0,2021-08-23,9334.0,25.0
Penaflor,101058.0,2021-08-27,9345.0,11.0
Penaflor,101058.0,2021-08-30,9359.0,14.0
Penaflor,101058.0,2021-09-03,9370.0,11.0
Penaflor,101058.0,2021-09-06,9393.0,23.0
Penaflor,101058.0,2021-09-10,9396.0,3.0
Penaflor,101058.0,2021-09-13,9405.0,9.0
Penalolen,266798.0,2020-04-01,46.0,46.0
Penalolen,266798.0,2020-04-03,54.0,8.0
Penalolen,266798.0,2020-04-06,65.0,11.0
Penalolen,266798.0,2020-04-08,78.0,13.0
Penalolen,266798.0,2020-04-10,98.0,20.0
Penalolen,266798.0,2020-04-13,131.0,33.0
Penalolen,266798.0,2020-04-15,137.0,6.0
Penalolen,266798.0,2020-04-17,162.0,25.0
Penalolen,266798.0,2020-04-20,187.0,25.0
Penalolen,266798.0,2020-04-24,209.0,22.0
Penalolen,266798.0,2020-04-27,254.0,45.0
Penalolen,266798.0,2020-05-01,322.0,68.0
Penalolen,266798.0,2020-05-04,404.0,82.0
Penalolen,266798.0,2020-05-08,570.0,166.0
Penalolen,266798.0,2020-05-11,779.0,209.0
Penalolen,266798.0,2020-05-15,1157.0,378.0
Penalolen,266798.0,2020-05-18,1469.0,312.0
Penalolen,266798.0,2020-05-22,2160.0,691.0
Penalolen,266798.0,2020-05-25,2878.0,718.0
Penalolen,266798.0,2020-05-29,3505.0,627.0
Penalolen,266798.0,2020-06-01,4207.0,702.0
Penalolen,266798.0,2020-06-05,4899.0,692.0
Penalolen,266798.0,2020-06-08,5552.0,653.0
Penalolen,266798.0,2020-06-12,6360.0,808.0
Penalolen,266798.0,2020-06-15,6811.0,451.0
Penalolen,266798.0,2020-06-19,8368.0,1557.0
Penalolen,266798.0,2020-06-23,9115.0,747.0
Penalolen,266798.0,2020-06-28,9745.0,630.0
Penalolen,266798.0,2020-07-01,9952.0,207.0
Penalolen,266798.0,2020-07-05,10300.0,348.0
Penalolen,266798.0,2020-07-10,10589.0,289.0
Penalolen,266798.0,2020-07-13,10796.0,207.0
Penalolen,266798.0,2020-07-17,11075.0,279.0
Penalolen,266798.0,2020-07-20,11136.0,61.0
Penalolen,266798.0,2020-07-24,11281.0,145.0
Penalolen,266798.0,2020-07-27,11384.0,103.0
Penalolen,266798.0,2020-07-31,11478.0,94.0
Penalolen,266798.0,2020-08-03,11560.0,82.0
Penalolen,266798.0,2020-08-07,11673.0,113.0
Penalolen,266798.0,2020-08-10,11740.0,67.0
Penalolen,266798.0,2020-08-14,11811.0,71.0
Penalolen,266798.0,2020-08-17,11871.0,60.0
Penalolen,266798.0,2020-08-21,11952.0,81.0
Penalolen,266798.0,2020-08-24,12017.0,65.0
Penalolen,266798.0,2020-08-28,12103.0,86.0
Penalolen,266798.0,2020-08-31,12170.0,67.0
Penalolen,266798.0,2020-09-04,12236.0,66.0
Penalolen,266798.0,2020-09-07,12277.0,41.0
Penalolen,266798.0,2020-09-11,12334.0,57.0
Penalolen,266798.0,2020-09-14,12368.0,34.0
Penalolen,266798.0,2020-09-18,12411.0,43.0
Penalolen,266798.0,2020-09-21,12438.0,27.0
Penalolen,266798.0,2020-09-25,12495.0,57.0
Penalolen,266798.0,2020-09-28,12556.0,61.0
Penalolen,266798.0,2020-10-02,12607.0,51.0
Penalolen,266798.0,2020-10-05,12636.0,29.0
Penalolen,266798.0,2020-10-09,12674.0,38.0
Penalolen,266798.0,2020-10-12,12706.0,32.0
Penalolen,266798.0,2020-10-16,12735.0,29.0
Penalolen,266798.0,2020-10-19,12774.0,39.0
Penalolen,266798.0,2020-10-24,12813.0,39.0
Penalolen,266798.0,2020-10-26,12835.0,22.0
Penalolen,266798.0,2020-10-30,12873.0,38.0
Penalolen,266798.0,2020-11-02,12894.0,21.0
Penalolen,266798.0,2020-11-06,12928.0,34.0
Penalolen,266798.0,2020-11-09,12965.0,37.0
Penalolen,266798.0,2020-11-13,12999.0,34.0
Penalolen,266798.0,2020-11-16,13039.0,40.0
