"Gross domestic product (GDP) by metropolitan area (millions of current dollars)"
"Levels" 
"Bureau of Economic Analysis" 
"All industry total"
"39820","Redding, CA (Metropolitan Statistical Area)",5196
"39900","Reno, NV (Metropolitan Statistical Area)",19656
"40060","Richmond, VA (Metropolitan Statistical Area)",65773
"40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",121108
"40220","Roanoke, VA (Metropolitan Statistical Area)",13406
"40340","Rochester, MN (Metropolitan Statistical Area)",10210
"40380","Rochester, NY (Metropolitan Statistical Area)",50937
"40420","Rockford, IL (Metropolitan Statistical Area)",13482
"40580","Rocky Mount, NC (Metropolitan Statistical Area)",6457
"40660","Rome, GA (Metropolitan Statistical Area)",3295
"40900","Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",103544
"40980","Saginaw, MI (Metropolitan Statistical Area)",7226
"41060","St. Cloud, MN (Metropolitan Statistical Area)",8165
"41100","St. George, UT (Metropolitan Statistical Area)",3910
"41140","St. Joseph, MO-KS (Metropolitan Statistical Area)",5170
"41180","St. Louis, MO-IL (Metropolitan Statistical Area)",144060
"41420","Salem, OR (Metropolitan Statistical Area)",12784
"41500","Salinas, CA (Metropolitan Statistical Area)",19282
"41540","Salisbury, MD-DE (Metropolitan Statistical Area)",13501
"41620","Salt Lake City, UT (Metropolitan Statistical Area)",73463
"41660","San Angelo, TX (Metropolitan Statistical Area)",4308
"41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",91947
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)",190940
"41860","San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",378188
"41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",186254
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",11772
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",10168
"42140","Santa Fe, NM (Metropolitan Statistical Area)",6765
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",22738
"42220","Santa Rosa, CA (Metropolitan Statistical Area)",21372
"42340","Savannah, GA (Metropolitan Statistical Area)",14295
"42540","Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",20810
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",273632
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",4234
"42700","Sebring, FL (Metropolitan Statistical Area)",1900
"43100","Sheboygan, WI (Metropolitan Statistical Area)",5866
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)",3627
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)",24676
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",4181
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)",8183
"43620","Sioux Falls, SD (Metropolitan Statistical Area)",16733
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",13449
"43900","Spartanburg, SC (Metropolitan Statistical Area)",12609
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",20633
"44100","Springfield, IL (Metropolitan Statistical Area)",9341
"44140","Springfield, MA (Metropolitan Statistical Area)",23767
