City,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
28660,386236,390221,396374,,,,,,,,,
28700,302833,307501,303555,302495,303061,299347,300878,299236,299590,,,
28740,170106,174642,174348,173358,172346,172365,171126,172109,170477,169697,174965,174214
28940,680360,689396,692519,831129,836233,840155,848991,858655,863311,848722,872979,885820
29020,99158,98213,96226,81130,81525,80750,81582,80913,80684,80726,82288,82472
29100,127852,129194,130138,,,,,,,,,
29140,187528,194009,192060,,,,,,,,,
29180,268619,272131,274176,468912,476648,481594,481035,483087,480569,479714,472420,475962
29340,193156,197664,196595,198778,200664,200839,204130,207600,206571,205870,205324,203587
29420,197934,196934,188318,195730,199004,201319,200525,203442,205705,208280,215382,215093
29460,588527,594748,600528,608424,620664,636822,652803,672674,694899,709779,739550,769699
29540,506274,508620,512363,514196,519532,523153,525628,531482,532563,532688,540920,540987
29620,439129,444452,444349,447127,449553,451901,453674,456575,460033,527390,522477,517839
29700,249264,251953,254758,258684,263054,266377,267800,271839,271899,273276,265909,263549
29740,203917,208646,209622,208101,208588,209502,208446,209038,211752,212737,215259,217015
29820,1932015,1946168,1975043,,,,,,,,,
29940,97312,103415,103379,105235,107915,109232,111540,112478,113654,114055,111018,112028
30020,113889,115874,116943,121949,121906,120112,117672,117992,115616,116639,117604,118916
30140,131707,131055,132340,131958,133042,133802,134998,136189,137372,138363,138441,139935
30300,60367,60199,60012,60924,60842,60097,61406,61707,61854,62001,63495,64332
30340,103587,104175,104067,104601,104260,103890,103997,104662,104252,104940,107733,108675
30460,460896,462588,465971,472058,475472,482713,488829,494347,498872,498741,501306,502295
30620,102060,102598,101238,101118,100999,101064,99245,99727,98896,97864,97156,97756
30700,287423,292126,295065,302836,305176,308648,311873,316873,318687,321198,328113,326168
30780,684230,695720,702794,711357,714960,715353,719446,724495,726506,730010,735263,740784
30860,120854,120645,124385,125695,127380,130830,132932,135149,138081,138589,148801,151106
30980,204049,208253,207901,207330,208277,207188,207793,207685,208947,275245,278125,277800
31020,101745,101400,100232,100113,100038,102283,102921,105513,107503,108899,110320,110890
31100,12658588,12755538,12862222,,,,,,,,,
31140,1263362,1270123,1276908,1237895,1237463,1253866,1257116,1266860,1266685,1239207,1259643,1262513
31180,274520,278755,280353,292742,293170,300492,301279,304882,307244,309485,314734,315444
31340,240048,241196,245012,247740,245181,247634,248416,247315,252900,254304,250325,249431
31420,216809,218336,223684,221779,225235,222450,,,,,,
31460,142789,140782,144053,,,,,,,,,
31540,553449,559774,568248,612386,616856,624173,632520,638300,645199,648080,667374,670240
31700,387967,394420,394445,395786,397118,397540,399477,401265,406805,408711,415776,419581
31740,118775,119432,126071,88998,88576,89772,87665,87965,87236,118357,125393,121385
31860,90797,90792,91630,92795,92959,93309,94074,95076,96132,,,
31900,117339,116913,114896,114496,114158,112774,113376,112756,114034,113846,118020,117911
32420,103011,107129,,,,,,,,,,
32580,773729,790642,796479,803934,820586,831453,840303,849416,855885,858187,871538,881676
32780,200897,202247,204278,205687,207992,210185,214580,215025,217151,218174,220371,218853
32820,1290205,1299748,1307830,1319206,1319124,1317157,1319884,1322585,1323445,1318390,1313245,1308659
32900,253801,255992,256771,256177,259607,262314,263035,266782,268968,270830,280155,286796
33100,5494883,5596852,5691607,,,,,,,6093632,6022360,6050457
33140,101651,102856,101470,101722,101920,101974,101946,102133,102117,101804,104262,104916
33260,134889,138980,145188,153451,161989,163639,165539,167543,175665,180887,170839,174627
33340,1530304,1533168,1538274,1539233,1542429,1543910,1544234,1545491,1546059,,,
33460,3230239,3263387,3299784,3397278,3435606,3464823,3492271,3541902,3569348,3580291,3632899,3633398
33540,107139,107294,107931,108797,109512,110587,113356,114893,115701,117012,117552,118465
33660,405497,404193,403118,404637,403839,405605,404347,407816,406968,421538,423435,420616
33700,509261,513309,515955,518152,526121,532988,536626,543542,546057,546896,547099,546148
33740,167733,169657,168014,168802,166964,172868,173469,170591,168795,191357,199406,196818
33780,148315,150291,149901,147322,148125,147798,148024,147874,149045,148968,153975,153956
33860,358364,364257,365843,363458,362117,363969,363010,360836,360744,358797,372261,372833
34060,119658,123360,124165,126795,127896,129122,129223,130237,131565,129636,131803,130581
34100,130406,135076,134219,112273,112447,113233,112673,114158,115187,139250,141143,143542
34580,116540,116107,116756,116391,118989,120035,122028,124076,126446,125891,129415,129350
34620,111042,109375,108782,110512,109934,110080,108670,107474,107717,106480,104298,103840
34740,167156,164286,163408,,,,,,,,,
34820,265136,273343,279367,,,,,,,,,
34900,132185,134719,135439,136394,138245,138942,138247,137998,136739,134438,133607,131912
34940,321149,324952,328790,,,,,,,381881,382645,393949
34980,1548824,1581761,1608546,1718322,1755771,1795655,1830131,1866893,1892057,1892473,1972833,2009742
35300,837756,834385,838123,836150,834738,833098,830201,834225,829382,828166,836977,839752
35380,1158389,1170955,1185940,,,,,,,,,
35620,18611761,18696533,18842228,,,,,,,,,
35660,153815,152853,151403,150975,150704,150386,150113,150427,151150,,,
35840,694407,698542,710287,,,,,,,,,
35980,261191,260745,262896,261938,261073,259719,257750,256641,255099,253622,258224,260937
36100,324611,322832,326435,329035,329080,333775,337570,344056,348888,355224,378799,385181
36140,95950,94791,93825,94252,92830,91737,92325,91274,90737,90325,94392,94590
36220,134136,138403,142261,147095,151602,157532,155506,155631,160001,164284,159077,158275
36260,546918,551286,556266,615823,626035,639536,650178,660560,669913,677034,702387,708468
36420,1225732,1246577,1266689,1286744,1299788,1325642,1337707,1351660,1362779,1377460,1409039,1425333
36500,251009,253664,255368,,,,,,,,,
36540,850747,856652,867442,878790,887427,897648,904247,914676,923363,931470,956096,960752
36740,2107141,2131119,2184723,2221209,2278558,2342948,2399834,2465956,2527106,2562362,2649560,2709088
36780,157045,158816,158389,161299,161352,161227,161187,162831,162762,164592,164439,163930
36980,111907,116067,114458,114097,113315,114822,116495,115214,116919,118136,118738,117379
37100,813891,820547,824845,827429,834832,840470,837424,842331,838307,832477,825853,820508
37340,534329,536439,540315,545062,550448,560648,573235,582362,590143,595223,610446,621629
37380,95619,96936,97650,,,,,,,,,
37460,164784,166312,168972,,,,,,,,,
37620,158254,158659,158978,,,,,,,,,
37700,160196,160853,161607,,,,,,,,,
37860,424070,430728,436684,439944,447039,452488,460235,464286,470226,477142,491101,498281
37900,362452,371383,371694,372862,369434,366261,366257,364364,359120,389007,386850,384508
37980,5828951,5842322,5872433,5884173,5900616,5921693,5920296,5945354,5943817,5950835,6081616,6086890
38060,4133191,4184140,4256978,,,,,,,,,
38220,91646,89972,87796,85065,86078,82830,82811,78567,77990,77753,76778,74804
38300,2292164,2302913,2300959,2300779,2296950,2294560,2284356,2274436,2267626,2259275,2296130,2289042
38340,124936,124064,124178,123230,122494,121484,120532,119910,119676,118600,122800,122768
38540,88764,88081,88548,81080,80780,81524,82162,83345,85289,91905,94682,95810
38660,237828,236767,232332,329382,321886,314676,304570,294772,284279,214149,216140,209873
38860,502169,502699,506847,,,,,,,,,
38900,2199690,2226117,2257880,2281296,2311902,2356147,2392420,2416359,2447000,2458017,2479910,2478678
38940,417590,422368,426978,432472,438705,448479,459308,467756,475962,483020,495899,514462
39100,642110,645634,643519,,,,,,,653060,675137,678845
39140,205174,209495,210176,211524,215028,218953,218023,223575,226881,,,
39300,1545957,1542835,1544740,,,,,,,,,
39340,517256,529467,537006,548963,560089,568564,587347,602900,618013,634153,681739,700037
39380,155842,155509,156967,156624,156874,158956,161407,162192,163507,164979,165716,165088
39460,157763,157643,158767,160389,165169,169130,174558,178129,181377,185164,190061,198957
39540,189794,189723,190124,190473,189879,190508,190367,190946,190105,190703,191491,191468
39580,1112035,1138172,1161708,,,,,,,1363497,1425338,1456738
39660,122783,123673,127702,137575,140171,141399,139472,143155,143624,138207,137003,140079
39740,396545,400426,400861,399792,400425,402197,401618,404958,406927,407582,417654,418176
39820,175494,174694,175830,176419,177388,176763,176159,177609,176694,177226,178877,177911
39900,419670,423382,428289,,,,,,,,,
40060,1222838,1233621,1241253,1207277,1221564,1235060,1248209,1265982,1270977,1258365,1289301,1300881
40140,4169527,4220269,4269169,4298913,4350099,4385428,4435080,4479602,4533105,4557685,4564683,4595980
40220,296787,300478,301201,303618,304377,302012,304086,303800,305457,303985,306207,307915
40340,184198,184931,185704,208650,209860,210955,212736,215591,216664,218737,223469,224382
40380,1016952,1015410,1017927,1042829,1046338,1043745,1037751,1037694,1030927,1030243,1046807,1043656
40420,342772,343388,340208,339554,336294,335316,334816,332823,331965,330487,330864,331082
40580,147510,148717,147370,147408,146345,144707,144792,144199,143367,142992,141446,141712
40660,92531,91389,92236,91478,92155,92324,92504,93757,93320,93975,94077,95627
40900,2104149,2140541,2164537,,,,,,,,,
40980,195336,193658,191832,,,,,,,,,
41060,179816,181943,182590,183531,183813,186664,187504,189345,192847,195162,193259,195022
41100,137462,139805,141984,145575,150039,153468,158612,164001,169577,175008,188566,195237
41140,120195,119686,119694,119933,118968,118737,119365,118202,118563,117134,113370,113039
41180,2762465,2757578,2760219,2740729,2747601,2753441,2748116,2745118,2745979,2741024,2750233,2737237
41420,379230,383195,387397,387689,394002,398940,406812,413687,420301,423297,423390,424949
41500,400792,398004,407594,409021,413762,415844,417791,421645,418664,416906,420571,414076
41540,114331,113715,114402,,,,,,,,,
41620,1112169,1130488,1146949,1124872,1138589,1155916,1171790,1186170,1206060,1217769,1248798,1250038
41660,103705,107276,108960,110830,112786,114350,114466,113783,113025,115240,116002,118062
41700,2110220,2151154,2191061,2235950,2283600,2342831,2388892,2429570,2476715,2507864,2557622,2606544
41740,3011428,3060079,3098088,,,,,,,,,
41780,75939,75742,75482,,,,,,,,,
41860,4287535,4327007,4390239,,,,,,,,,
41900,137541,132965,,,,,,,,,,
41940,1821517,1839321,1868187,1891182,1922770,1945840,1948581,1968281,1968394,1955091,1922908,1903828
41980,2452156,2451384,2424808,,,,,,,,,
42020,252641,258278,258424,,,,,,,267499,269997,268235
42060,409497,412155,412871,,,,,,,,,
42100,243540,254988,255592,258572,261425,262979,263072,264550,261414,261453,256182,253790
42140,140619,141694,143611,144957,145463,145763,146132,146265,147907,147701,152937,153502
42220,478391,482335,485037,,,,,,,486191,479881,475284
42340,335519,344461,350631,353391,357913,364178,369575,374965,377112,380242,400108,403378
42540,544850,542432,543553,,,,,,,532934,549824,547893
42660,3387215,3440796,3495234,3555501,3614260,3676807,3744267,3812090,3880472,3917801,3950606,3971856
42680,136940,137255,138273,140482,143472,146093,150348,153120,156228,158418,162349,165342
43100,111480,111192,111966,111769,112050,112186,112281,112332,112476,112503,114784,114283
43300,119215,119215,118535,119767,120576,122617,125553,128332,131708,133208,137119,140596
43340,390793,396093,398842,437810,436241,435019,431130,431235,428522,386520,382251,376575
43580,139872,140304,140363,164903,165003,161777,163840,165718,165672,141339,145753,148280
43620,220502,226999,232585,237869,242617,246683,251233,252991,258339,261492,277077,283869
43780,304202,306997,306264,306908,307125,308482,307980,309064,309987,309871,311389,311220
43900,277916,279072,281542,310176,312838,315405,319772,325387,333222,311193,327796,337193
44060,458430,458398,460580,,,,,,,,,
44100,208558,206231,207526,207477,206736,206279,205093,203634,203003,202466,204175,201252
44140,652365,657791,659621,590986,591918,596398,592201,594425,594692,659487,656288,659787
44180,418379,422235,429273,435561,434916,439543,441276,446104,451142,450751,465199,471405
44220,135777,134003,134297,132887,133024,132179,131522,131089,130902,131135,132142,131368
44300,136923,138039,138830,139046,142174,141893,142595,143641,144003,144042,139624,136543
44600,122098,119364,118196,,,,,,,,,
44700,669544,680356,688873,,,,,,,742138,773063,782894
44940,104909,104791,104867,105762,105631,105029,105018,104185,103395,137051,132649,130411
45060,635213,632922,632179,635056,631085,631023,627154,623761,621498,618671,626980,621287
45220,346787,348842,355496,353498,354103,356269,358857,363563,366441,364760,367068,366871
45300,2748431,2778958,2800206,2822199,2869549,2931612,2985221,3045717,3094858,3148227,3172135,3229799
45460,162108,160311,160903,155430,159147,160803,157547,154108,156839,171027,174507,172015
45500,132705,129753,129485,,,,,,,,,
45780,633055,633833,630598,590850,589429,588165,587426,584897,587239,624083,627590,624319
45820,230559,228826,229172,229113,227681,228841,227194,227937,226844,226220,226197,226583
45940,349733,348253,349813,,,,,,,,,
46060,956111,966730,968447,970384,974855,981340,987885,992023,1010866,1017001,1024814,1031053
46140,924881,932487,934873,945445,953358,964556,971666,973116,977128,981865,1009778,1013069
46220,211482,209579,212412,224068,225042,228910,226919,230316,232484,239520,253229,259417
46340,205841,207390,210667,211205,213978,217236,220744,222107,225242,227168,231292,235078
46540,284818,284141,285830,283034,283381,281986,280493,279987,278528,277321,277987,275639
46660,131092,136477,141423,139018,138779,137216,139874,141603,140186,140677,142602,146337
46700,401202,404042,407797,414410,421821,425411,428932,434864,435952,,,
47020,113478,113736,117067,94588,97624,97021,98931,98636,97577,97304,98872,95957
47220,142616,144143,144656,,,,,,,,,
47260,1626349,1614663,1626361,1636396,1649088,1651889,1655607,1655882,1657767,1696321,1739311,1755741
47300,440116,441433,444186,448360,452795,454950,453738,457905,460709,,,
